product_id,district_id1,district_id2,district_id3,district_id4,lat,lon,railway,airport,citycenter,railway2,airport2,citycenter2,eval,eval2,eval3,eval4,voters,startdate,upgradedate,cooperatedate,maxstock,ciiquantity
2012,10201,21114,31518,-1,23.3477302551,72.7140426636,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,4,4.0,3.4,477.0,2013-09-01,1753-01-01,2014-02-19,144.0,51
2014,10201,22644,33784,121784,24.4459503174,83.1768127441,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,7571.0,2013-03-01,-1,2014-02-21,346.0,307
2015,10201,22338,33475,121472,12.2148942947,59.0703544617,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,7,3.5,3.6,1896.0,2013-08-01,2015-01-01,2014-02-21,122.0,142
2016,10201,22236,69628,1491568,17.2453468323,69.5144805908,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.1,870.0,2009-05-01,2013-01-01,2014-02-25,93.0,138
2017,10201,22848,70040,91104,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,7,5.0,3.5,8325.0,2010-10-01,1753-01-01,2016-03-14,288.0,561
2018,10201,23562,35226,1283672,4.00105934143,22.065461731,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.5,820.0,2012-01-01,1753-01-01,2014-03-03,62.0,86
2019,10201,23562,35226,1283672,4.00175056458,22.0653823853,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.2,908.0,2012-02-01,-1,2014-03-03,114.0,21
2020,10201,22644,2224079,-1,8.7575586319,31.18438797,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,6,4.5,3.7,1502.0,2014-01-01,-1,2013-12-03,252.0,55
2021,10201,23562,35226,1283672,4.00395393372,22.0667114258,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.5,3.4,1498.0,1997-11-01,2012-07-01,2014-03-04,154.0,160
2022,10201,23562,35226,1283672,4.0037902832,22.0656204224,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.3,978.0,2011-09-01,2015-09-01,2014-03-04,155.0,32
2023,10201,23562,35226,1283672,3.99891662598,22.0640060425,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,7,3.0,3.1,1190.0,2006-12-01,2011-12-01,2014-03-05,203.0,117
2024,10201,22542,52118,1475344,16.9151218414,67.8151565552,3.1,30.2,5.3,-1.0,-1.0,-1.0,4.0,4,3.0,3.5,1965.0,2005-04-01,2015-09-01,2006-01-04,237.0,226
2025,10201,23562,35329,58656,5.47120227814,32.8471687317,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,4,4.0,3.4,3146.0,2013-01-01,1753-01-01,2014-03-06,130.0,479
2026,20806,1055802,66229,271960,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,4,5.5,3.4,98.0,2001-01-01,2013-01-01,2014-03-07,302.0,14
2027,10201,23154,43672,157144,14.6514953613,40.7128082275,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,8,4.5,3.4,4098.0,2009-08-01,2015-11-01,2014-03-12,314.0,578
2030,10201,21930,86211,1284296,21.9655654907,83.8777328491,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,7,3.0,3.4,1601.0,2013-07-01,1753-01-01,2014-11-05,126.0,65
2031,10201,22746,33990,145808,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.2,773.0,2013-01-01,1753-01-01,2014-03-13,84.0,57
2032,10201,22440,80031,448032,21.3986713409,80.0477653503,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,4,5.0,3.4,3589.0,2013-03-01,-1,2014-03-13,255.0,485
2033,10201,20502,31003,46488,3.98564949036,11.6377326965,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,7,4.5,3.6,4472.0,2010-07-01,2015-12-01,2014-03-13,446.0,682
2034,10201,22848,70040,91104,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,4,5.0,3.4,2569.0,2006-01-01,2007-01-01,2014-03-18,246.0,524
2036,10201,22440,80031,138528,21.4929965973,80.0090354919,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,5,5.0,3.5,1523.0,2013-08-01,2015-01-01,2014-03-20,153.0,128
2037,10201,21930,823176,478608,6.60213775635,23.8025421143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,4,4.0,3.6,1189.0,2014-01-01,1753-01-01,2014-03-20,199.0,71
2038,10201,21420,31621,50544,25.2520252228,84.2234764099,-1.0,-1.0,8.3,-1.0,-1.0,-1.0,3.0,4,2.0,3.5,3188.0,2007-02-01,2012-01-01,2014-03-21,340.0,313
2039,10201,22746,34196,47320,4.63166847229,22.6472442627,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,6,3.0,3.5,320.0,2012-03-01,2015-03-01,2014-03-24,84.0,14
2040,10201,22746,2294428,1434888,13.6309043884,68.8483428955,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,7,4.5,3.5,4453.0,2014-04-01,1753-01-01,2014-03-24,254.0,127
2041,10201,22848,2211616,-1,4.84962310791,22.2401824951,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,0.5,3.5,1436.0,1753-01-01,1753-01-01,2014-03-26,14.0,58
2042,10201,22746,34196,47320,4.63216133118,22.6511764526,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.4,1490.0,2013-05-01,2013-09-01,2010-11-29,120.0,131
2043,10201,20808,31312,52000,11.823601532,42.6308074951,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,7,3.0,3.1,2506.0,2004-06-01,2015-03-01,2014-03-28,224.0,29
2044,10201,21624,31930,114712,0.0,0.0,-1.0,-1.0,7.3,-1.0,-1.0,-1.0,4.0,7,3.5,3.7,1080.0,2005-01-01,2011-06-01,2014-03-31,122.0,78
2045,10201,22746,34196,47320,4.62946090698,22.651940918,-1.0,35.2,5.3,-1.0,-1.0,-1.0,4.0,6,3.5,3.4,6803.0,1998-08-01,2014-07-01,2004-09-14,217.0,579
2046,10201,21930,83636,-1,6.85120925903,23.428302002,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,5,2.5,3.7,458.0,2013-09-01,2015-03-01,2014-04-01,101.0,19
2047,10201,20502,31003,46488,3.98662452698,11.6364929199,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,7,4.0,3.5,1514.0,2008-07-01,1753-01-01,2015-10-08,105.0,152
2049,10201,21420,31621,50544,25.2457473755,84.219908905,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,0.5,3.8,668.0,2008-10-01,2015-05-01,2015-03-23,34.0,0
2052,10201,21726,824721,-1,23.3732746124,73.4475608826,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,4,4.5,2.8,510.0,2011-04-01,2012-10-01,2014-12-18,401.0,14
2053,10201,20502,31003,45760,3.99495582581,11.6348861694,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,5,2.0,3.4,1565.0,2013-05-01,-1,2015-06-12,61.0,86
2054,10201,20502,31003,133952,3.99061126709,11.656967926,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,7,2.0,3.4,845.0,2013-10-01,2014-10-01,2015-04-28,98.0,8
2055,10201,20502,31003,133952,3.99127388,11.6553527832,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.5,1167.0,2013-02-01,-1,2015-02-13,160.0,64
2056,10201,20502,31003,45760,3.99587211609,11.6305702209,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.5,990.0,2012-11-01,1753-01-01,2014-11-07,100.0,37
2057,10201,20502,31003,135096,4.00036392212,11.6257034302,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.6,2235.0,2013-05-01,-1,2014-07-02,157.0,301
2058,10201,22644,33784,121784,24.4748733521,83.1609741211,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.6,2680.0,2013-12-01,-1,2014-04-09,202.0,142
2059,16766,1068858,423433,772928,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.5,3.5,124.0,-1,2013-01-01,2014-04-11,315.0,8
2060,10201,22848,120613,512928,2.47731952667,11.0495437622,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,7,4.0,3.2,1841.0,2014-03-01,2015-11-01,2014-04-11,55.0,19
2061,10201,22746,2294428,1434888,13.6092201233,68.8532272339,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,4,4.0,3.5,4152.0,2014-04-01,1753-01-01,2014-04-14,432.0,19
2062,10201,22746,34196,80184,4.62553634644,22.6747665405,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,2.6,409.0,2013-12-01,2016-09-01,2014-01-03,70.0,36
2063,10201,21318,66950,167336,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,7,5.0,3.9,3052.0,1993-03-01,2015-01-01,2014-04-15,136.0,163
2064,10201,25806,427141,1442168,16.0974805832,84.1512023926,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,4,5.0,3.8,488.0,2008-11-01,1753-01-01,2011-06-16,566.0,44
2065,10201,22746,34196,80184,4.62554092407,22.6747772217,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,2.8,376.0,2012-03-01,2016-09-01,2014-04-17,72.0,14
2066,10201,21216,46041,1420536,27.8530220032,83.5942550659,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,6,3.0,3.6,593.0,2013-05-01,2013-09-01,2014-04-17,87.0,2
2067,10201,22032,32857,1186328,26.9723041534,110.08115387,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,6,2.0,3.4,1353.0,2012-05-01,1753-01-01,2014-04-17,192.0,215
2068,10201,21522,41715,1472016,18.9314289093,56.2836303711,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,0.5,3.4,639.0,-1,-1,2014-12-11,69.0,6
2070,10201,22950,34608,154232,15.5486022949,60.1155532837,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.6,1013.0,2013-04-01,-1,2014-11-28,19.0,11
2071,10201,20604,31106,144040,6.25500679016,24.2948455811,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,644.0,2008-08-01,1753-01-01,2014-04-18,125.0,89
2072,10201,23052,34814,67392,21.2523452759,85.3739685059,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,4,5.0,3.4,896.0,2011-01-01,-1,2014-04-21,22.0,28
2073,10201,22134,59534,475800,25.4828338623,93.8311584473,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.2,346.0,1753-01-01,1753-01-01,2015-05-14,248.0,2
2074,10201,22848,2211616,-1,4.84955329895,22.2421646118,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,0.5,3.7,682.0,1753-01-01,1753-01-01,2014-09-10,13.0,1
2075,10201,22032,79310,-1,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.4,410.0,2003-04-01,-1,2014-04-22,79.0,64
2076,10201,20502,31003,46488,3.98676147461,11.6359054565,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,6,4.5,3.5,3252.0,1991-06-01,2009-09-01,2016-01-06,305.0,385
2077,10201,21420,31621,50544,25.2528102875,84.2247047424,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.4,4024.0,2014-04-01,2015-04-01,2014-04-14,70.0,70
2078,10201,22746,56753,104312,2.30668697357,11.3051345825,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.3,447.0,1753-01-01,1753-01-01,2014-05-30,66.0,16
2080,10201,20706,31209,48256,11.7477058411,35.1601341248,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,5,2.0,3.4,1370.0,2008-01-01,2013-06-01,2014-04-25,109.0,92
2081,10201,20706,31209,48256,11.7403575897,35.1612030029,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,5,2.0,3.4,5797.0,2007-04-01,2014-03-01,2014-04-25,281.0,416
2082,10201,22950,34608,154232,15.5418022156,60.1176589966,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.7,1930.0,2013-10-01,1753-01-01,2014-04-29,19.0,6
2083,10201,22542,86417,-1,26.4353662491,101.812232208,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,6,4.0,3.4,3021.0,2007-02-01,1753-01-01,2014-05-05,656.0,235
2084,10201,22644,86932,-1,11.7380653381,41.9098327637,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,7,4.0,3.3,1511.0,2010-01-01,2014-06-01,2015-05-08,98.0,162
2085,10201,21624,136990,-1,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,650.0,2012-12-01,-1,2014-05-07,108.0,41
2086,10201,23256,45423,118664,4.0630279541,10.9839607239,-1.0,-1.0,3.3,-1.0,-1.0,-1.0,5.0,4,4.5,3.4,194.0,2005-08-01,-1,2014-05-12,70.0,32
2087,10201,23256,45423,118664,4.06394958496,10.9844299316,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,5,4.0,3.4,738.0,2010-05-01,1753-01-01,2014-05-12,157.0,97
2088,10201,22746,2210586,-1,4.3033416748,22.2944412231,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,7,5.0,3.2,650.0,2014-05-01,1753-01-01,2014-05-12,395.0,3
2089,10201,23562,35329,58656,5.48908653259,32.8266197205,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,4,4.0,3.2,2102.0,2014-03-01,2015-01-01,2014-07-01,153.0,193
2090,10201,22032,144921,1327248,21.6991334915,83.9411308289,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,1615.0,-1,-1,2014-05-15,167.0,215
2092,10201,22950,34402,1181752,10.0259239197,41.0789916992,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.2,431.0,2011-12-01,-1,2014-05-16,87.0,3
2093,10201,21216,49955,1343680,19.4329395294,57.7249755859,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,6,6.0,3.8,7854.0,2005-12-01,2011-05-01,2014-05-16,347.0,1000
2094,10201,22440,80031,448032,21.3862785339,80.0352470398,-1.0,-1.0,1.3,-1.0,-1.0,-1.0,6.0,8,5.5,3.4,1515.0,2002-01-01,1753-01-01,2014-05-16,286.0,375
2095,10201,22338,33475,121472,12.2169189453,59.0707397461,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,7,4.0,3.8,773.0,2013-12-01,2014-12-01,2014-05-13,23.0,40
2096,10201,23256,45423,118664,4.06552314758,10.9879844666,-1.0,-1.0,8.3,-1.0,-1.0,-1.0,5.0,4,4.5,3.3,735.0,1994-01-01,2000-01-01,2014-05-19,240.0,170
2097,10201,22950,34402,68640,10.0133613586,41.0882171631,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,5,4.5,3.6,3676.0,1999-04-01,2014-12-01,2014-05-19,244.0,494
2098,10201,22848,67362,1329328,9.73443832397,43.7646453857,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.4,1891.0,2012-07-01,1753-01-01,2014-05-21,120.0,130
2099,10201,22950,34402,1181752,10.0220413208,41.0787445068,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.6,763.0,2012-05-01,1753-01-01,2014-05-21,116.0,34
2100,10201,22644,33784,121784,24.4524276733,83.1819580078,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,7,2.5,3.5,9956.0,2014-03-01,1753-01-01,2014-05-22,268.0,317
2101,10201,22032,108665,1277536,14.5835676193,60.1324996948,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.4,2771.0,2013-01-01,-1,2013-01-21,188.0,229
2102,10201,21930,32239,113464,9.46820755005,36.0850616455,4.1,10.2,1.3,-1.0,-1.0,-1.0,4.0,2,3.0,3.0,486.0,1984-01-01,2013-09-01,2000-05-01,247.0,27
2103,10201,21114,52633,-1,4.15948791504,12.0470108032,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,4,5.0,3.6,1747.0,2012-12-01,1753-01-01,2014-05-22,217.0,143
2104,10201,21522,41715,1472016,18.9365100861,56.2792892456,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.6,516.0,2009-07-01,1753-01-01,2014-05-23,170.0,33
2105,10201,20706,31209,48256,11.746100235,35.1586921692,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,2198.0,2012-08-01,1753-01-01,2014-05-23,183.0,105
2106,10201,20706,31209,156416,11.7297454834,35.1424095154,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.6,1196.0,2012-12-01,-1,2014-05-23,186.0,236
2107,10201,22032,39758,1170624,18.5231002808,72.054309082,-1.0,-1.0,3.3,-1.0,-1.0,-1.0,5.0,3,4.5,3.5,2032.0,1996-01-01,2014-01-01,2014-05-23,216.0,158
2109,10201,22236,2292677,-1,25.6932912827,104.332949066,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,4,4.0,3.0,952.0,2011-05-01,1753-01-01,2014-05-23,312.0,154
2110,10201,23562,35329,58656,5.47832736969,32.8485420227,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,7,5.0,3.9,3513.0,2014-03-17,2016-01-07,2014-05-26,65.0,374
2113,10201,20502,31003,46488,3.98718452454,11.6352874756,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,7,4.0,3.4,1350.0,2010-01-01,1753-01-01,2014-05-26,193.0,74
2114,10201,22746,144715,-1,10.7530355453,55.5459213257,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,7,5.0,3.7,2148.0,2013-10-01,-1,2016-02-16,299.0,7
2115,10201,22848,226497,-1,19.7750524521,97.7565261841,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.3,502.0,2011-05-01,2012-05-01,2015-05-30,224.0,27
2116,10201,21522,41715,-1,18.930683136,56.240447998,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.7,854.0,2013-04-01,2013-07-01,2015-04-23,180.0,2
2117,10201,22032,32651,59280,21.1822711945,84.0905815125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.1,600.0,1998-01-01,2010-01-01,2014-11-19,71.0,16
2119,10201,23052,826369,-1,8.25390300751,32.4682594299,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,4,5.0,3.6,810.0,2014-04-01,1753-01-01,2014-12-25,138.0,11
2120,10201,21930,32136,103688,6.3813785553,23.7583831787,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.2,635.0,2012-04-01,-1,2015-02-02,40.0,28
2121,10201,21420,31621,50648,25.2935268402,84.2610527039,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,850.0,2002-03-01,2014-04-01,2015-02-04,80.0,44
2125,10201,21522,45217,-1,32.473526001,100.380775452,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.5,796.0,2011-12-01,1753-01-01,2015-06-04,186.0,24
2126,10201,22848,67362,1330056,9.7294921875,43.7761962891,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,2,0.5,3.0,787.0,2013-12-01,-1,2016-03-31,143.0,8
2127,10201,22542,52118,1475656,16.8924156189,67.8280105591,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.1,1074.0,-1,-1,2015-07-03,123.0,93
2129,10201,21420,63654,-1,28.4449127197,93.4716552734,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,1719.0,2014-01-01,-1,2014-12-04,182.0,90
2130,10201,22746,34196,80288,4.61719589233,22.6628631592,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.3,506.0,2016-04-01,2016-07-01,2014-04-21,120.0,38
2132,10201,21114,31518,1321320,23.3170898438,72.920489502,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.6,2320.0,2014-01-01,1753-01-01,2014-03-03,64.0,57
2133,10201,20502,31003,45760,3.99528770447,11.6362937927,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,2,0.5,2.6,614.0,2013-09-01,-1,2016-01-14,33.0,113
2134,10201,21318,88477,139880,31.321049881,102.180857849,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.3,1208.0,2014-02-01,-1,2015-01-22,222.0,136
2135,10201,21726,41200,72280,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.5,580.0,2013-12-30,2015-12-01,2015-07-03,60.0,8
2136,10201,21930,32342,1328600,12.5111854553,48.2552001953,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,5,2.0,3.2,4995.0,2014-02-01,2014-05-01,2015-12-15,139.0,310
2137,10201,21420,31621,50648,25.2794490814,84.2659820557,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.5,1030.0,2013-12-01,2014-12-01,2014-10-23,216.0,75
2138,10201,21318,88477,139880,31.3326404572,102.211715698,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,1243.0,2006-08-01,2013-07-01,2014-11-19,266.0,174
2139,10201,20502,31003,55952,3.99874343872,11.6418807983,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,2,2.5,3.4,479.0,2014-02-01,-1,2015-06-18,3.0,7
2141,10201,23256,51706,-1,8.4580291748,23.8033203125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.8,422.0,2013-10-01,1753-01-01,2015-02-16,113.0,44
2143,10201,20502,31003,45760,3.99486465454,11.6340774536,-1.0,-1.0,10.3,-1.0,-1.0,-1.0,3.0,4,2.5,3.4,2460.0,1992-10-01,2007-07-01,2014-07-21,141.0,139
2144,10201,20502,31003,45760,3.99476509094,11.6322952271,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,5,2.0,3.5,3901.0,2005-09-01,2014-06-23,2015-02-13,166.0,166
2145,10201,20502,31003,45760,3.99402656555,11.6349761963,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,5,2.0,3.4,2369.0,2013-12-01,-1,2015-06-18,98.0,135
2146,10201,20502,31003,45760,3.99542694092,11.6367523193,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,5,2.0,3.4,770.0,2013-12-01,2016-01-01,2015-06-03,58.0,17
2147,10201,20502,31003,45760,3.99378433228,11.6359916687,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,5,2.5,3.6,2896.0,2010-08-01,2014-01-01,2015-02-13,28.0,89
2148,10201,22236,85902,-1,11.2947105408,46.8088256836,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,1677.0,2010-08-01,2014-11-01,2011-10-24,140.0,85
2150,10201,20502,31003,133952,3.99262886047,11.6605621338,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,7,2.5,3.5,1374.0,2013-10-01,2015-01-01,2015-04-28,88.0,14
2151,10201,20502,31003,55952,4.00430297852,11.641544342,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,871.0,2014-01-01,1753-01-01,2014-09-04,156.0,21
2152,10201,21930,32342,1328600,12.5001403809,48.2545013428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.5,1012.0,2013-03-01,1753-01-01,2015-03-20,136.0,7
2153,10201,21114,31518,1321320,23.317401123,72.9199630737,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.7,4062.0,2014-03-01,-1,2015-03-05,70.0,309
2154,10201,21930,102691,-1,22.2676218033,85.1616500854,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,6,3.5,3.7,3104.0,2014-01-01,-1,2014-05-28,204.0,292
2155,10201,22848,807314,-1,18.8314086914,88.3250366211,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,535.0,2013-01-01,-1,2014-11-24,90.0,14
2156,10201,22032,81473,342056,2.79818954468,12.0680282593,-1.0,-1.0,3.3,-1.0,-1.0,-1.0,5.0,4,4.5,3.4,4813.0,1999-01-01,2010-01-01,2014-05-28,271.0,412
2157,10201,22644,33784,162240,24.5482086182,83.0663757324,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.3,896.0,2010-09-01,2015-05-01,2014-09-09,104.0,35
2159,10201,22542,52118,1475344,16.9185390472,67.806111145,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.2,1110.0,2010-10-01,1753-01-01,2014-05-28,166.0,35
2160,10201,22440,80031,138736,21.4136343002,80.010760498,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,5,2.5,3.8,813.0,2014-10-01,-1,2015-01-22,44.0,87
2161,10201,22032,69525,72488,14.8690652847,60.8385620117,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,7,5.0,3.8,3816.0,2014-05-01,1753-01-01,2014-05-07,219.0,91
2162,10201,21522,41715,1472640,18.9286231995,56.2867240906,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.3,1785.0,2014-05-01,-1,2014-12-23,381.0,129
2163,10201,20502,31003,135096,3.99478302002,11.6261634827,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.2,344.0,2014-03-01,-1,2014-03-19,70.0,8
2164,10201,22032,32651,136136,21.2228248596,84.2661689758,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,7,3.0,3.5,2324.0,2013-10-01,1753-01-01,2016-03-25,201.0,77
2165,10201,-1,34196,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1.0,249
2167,10201,22746,33990,145600,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.3,389.0,2014-04-01,-1,2015-01-15,100.0,26
2168,10201,22746,33990,145600,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.1,450.0,2008-01-01,1753-01-01,2015-01-14,78.0,18
2169,10201,23358,60255,-1,21.4224071503,46.7500267029,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,1806.0,2014-03-01,-1,2014-10-28,207.0,24
2171,10201,22440,458762,-1,12.1674636841,45.1620788574,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.2,753.0,2013-04-01,2014-02-01,2015-04-13,70.0,16
